"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/03/student.mp3",0.476009069,0.853333334,382.372
,1.497687074,0.220589569,304.269
,1.770521541,0.377324263,337.037
,2.153650793,0.841723356,360.168
,3.163718820,0.232199547,303.892
,3.488798185,0.104489796,245.92
,4.272471655,0.400544217,278.538
,4.748480725,0.238004535,256.128
,4.992290249,0.162539682,331.055
,5.160634920,0.255419501,282.954
,5.636643990,0.354104308,255.844
,6.420317459,0.313469388,220.695
,7.703219954,0.551473923,358.651
,8.260498865,0.255419502,315.484
,8.632018140,0.191564626,351.578
,8.829387754,1.515102041,322.776
