"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/03/teacher.mp3",0.267029478,0.412154195,387.251
,0.684988661,0.313469388,436.389
,1.259682539,0.267029478,342.687
,1.532517006,0.365714286,379.028
,1.904036280,0.893968254,402.083
,2.850249432,0.406349207,347.108
,3.970612244,0.336689342,319.206
,4.371156462,0.220589569,247.294
,4.638185940,0.238004535,392.486
,4.881995464,0.133514739,335.153
,5.021315192,0.121904762,288.127
,5.305759636,0.226394558,285.052
,5.537959183,0.284444444,217.809
,5.921088435,0.388934240,250.574
,6.315827664,0.267029478,278.079
,7.563900226,0.191564626,435.993
,7.761269840,0.365714286,391.474
,8.161814058,0.185759637,346.753
,8.405623582,2.426485261,372.051
