"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/04/student.mp3",0.371519274,0.197369614,385.917
,0.574693877,0.731428571,335.364
,1.340952380,0.534058957,347.125
,2.083990929,0.412154195,329.566
,2.501950113,0.661768707,352.706
,3.169523809,0.354104308,327.607
,4.603356008,0.563083900,249.653
,5.340589568,0.284444445,304.258
,5.630839001,0.156734694,260.713
,5.903673469,0.580498866,374.126
,6.594467119,0.458594105,353.806
,7.233015872,0.557278912,339.631
,7.796099772,0.505034014,373.603
,8.498503401,0.325079365,331.163
,8.829387754,1.253877551,306.594
