"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/04/teacher.mp3",0.388934240,0.243809523,428.5
,0.638548752,0.505034014,380.969
,1.219047618,0.342494331,414.42
,1.567346938,0.336689342,346.102
,1.967891156,0.470204081,378.065
,2.443900226,1.131972789,403.637
,5.479909296,0.574693878,282.799
,6.060408162,0.133514740,333.351
,6.217142856,0.365714286,335.175
,6.594467119,0.505034014,421.724
,7.285260770,0.423764172,401.992
,7.714829931,0.272834467,343.07
,7.993469387,0.487619048,376.65
,8.492698412,0.534058957,420.868
,9.079002267,1.044897959,350.822
