"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/07/student.mp3",0.348299319,0.719818594,351.181
,1.172607709,0.952018141,323.944
,2.194285713,1.195827665,278.039
,3.459773242,0.162539682,304.408
,3.628117913,0.127709751,350.659
,3.761632652,0.127709751,318.198
,4.017052153,0.150929706,252.427
,4.208616779,0.127709751,287.753
,4.342131518,0.249614513,336.149
,4.597551020,1.068117913,354.255
,5.671473922,0.185759637,391.858
,5.903673469,0.174149659,281.993
,6.083628117,0.104489796,250.786
,6.402902494,0.621133786,228.425
,7.029841269,0.789478458,245.301
,7.825124716,0.464399093,268.141
,8.475283446,0.592108843,219.09
,9.142857142,0.748843537,206.689
,10.042630385,0.470204081,188.08
,10.518639455,0.388934240,213.43
,10.913378684,0.592108844,193.321
,11.551927437,0.174149660,233.714
,11.731882085,2.043356009,216.509
