"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/07/teacher.mp3",0.377324262,0.214784581,431.265
,0.597913831,0.539863946,392.588
,1.195827664,0.296054421,353.936
,1.497687074,0.754648526,388.021
,2.327800453,0.946213152,305.199
,3.355283446,0.110294784,308.102
,3.471383219,0.243809524,341.199
,3.784852607,0.203174603,290.599
,3.993832199,0.191564626,326.346
,4.191201813,0.226394558,376.726
,4.423401360,1.137777777,407.572
,5.572789115,0.336689342,306.426
,5.955918367,0.255419501,209.334
,6.217142856,0.214784581,253.591
,6.501587301,0.882358276,274.345
,7.412970521,0.110294784,269.241
,7.529070294,0.417959184,294.759
,7.952834466,0.261224490,285.35
,8.260498865,0.394739229,248.459
,8.661043083,0.963628118,232.253
,9.653696144,0.110294785,185.711
,9.827845804,0.371519275,212.461
,10.263219954,0.150929705,210.936
,10.419954648,0.232199546,244.716
,10.657959183,0.371519274,216.151
,11.279092970,2.054965986,241.766
,13.339863945,0.162539682,270.577
