teacher.wav,0.77786848,0.400544217,392.394
,1.184195011,0.267029478,351.233
,1.457029478,0.162539682,512.823
,1.660226757,0.371519274,430.937
,2.03755102,0.412154195,374.347
,2.56,0.911383219,422.007
,3.477188208,0.876553287,390.459
,4.359523809,0.319274376,423.44
,6.263582766,0.82430839,417.953
,7.180748299,0.354104308,416.852
,7.540657596,0.116099773,378.203
,7.662562358,0.342494331,350.54
,8.190816326,0.435374149,275.015
,8.823582766,0.197369614,346.368
,9.079002267,0.493424036,386.279
,9.63047619,0.545668934,419.933
,10.234195011,0.30185941,347.618
,10.54185941,0.998458049,365.979
