"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/05/student.mp3",0.011609977,-61.735
,0.017414966,-61.735
,0.023219955,-61.735
,0.029024943,-61.735
,0.034829932,-61.735
,0.040634921,-61.735
,0.046439909,-61.735
,0.052244898,-61.735
,0.058049887,-61.735
,0.063854875,-61.735
,0.069659864,-61.735
,0.075464853,-61.735
,0.081269841,-61.735
,0.087074830,-61.735
,0.092879819,-61.735
,0.098684807,-61.735
,0.104489796,-61.735
,0.110294785,-61.735
,0.116099773,-61.735
,0.121904762,-61.735
,0.127709751,-61.735
,0.133514739,-61.735
,0.139319728,-61.735
,0.145124717,-61.735
,0.150929705,-61.735
,0.156734694,-61.735
,0.162539683,-61.735
,0.168344671,-61.735
,0.174149660,-61.735
,0.179954649,-61.735
,0.185759637,-61.735
,0.191564626,-61.735
,0.197369615,-61.735
,0.203174603,-61.735
,0.208979592,-61.735
,0.214784580,-61.735
,0.220589569,-61.735
,0.226394558,-61.735
,0.232199546,-61.735
,0.238004535,-61.735
,0.243809524,-61.735
,0.249614512,-61.735
,0.255419501,-61.735
,0.261224490,-61.735
,0.267029478,-61.735
,0.272834467,-61.735
,0.278639456,-61.735
,0.284444444,-61.735
,0.290249433,-61.735
,0.296054422,-61.735
,0.301859410,-61.735
,0.307664399,-61.735
,0.313469388,-61.735
,0.319274376,-61.735
,0.325079365,-63.9121
,0.330884354,-66.1659
,0.336689342,-69.2952
,0.342494331,-72.5724
,0.348299320,-76.0047
,0.354104308,-79.5993
,0.359909297,-83.3639
,0.365714286,-87.3065
,0.371519274,-91.4356
,0.377324263,-95.7599
,0.383129252,-100.289
,0.388934240,-105.032
,0.394739229,-109.999
,0.400544218,-115.202
,0.406349206,-120.65
,0.412154195,-126.356
,0.417959184,-132.332
,0.423764172,-138.59
,0.429569161,-145.145
,0.435374150,-152.009
,0.441179138,-159.199
,0.446984127,-166.728
,0.452789116,-174.613
,0.458594104,-182.871
,0.464399093,-191.52
,0.470204082,-200.578
,0.476009070,207.619
,0.481814059,215.593
,0.487619048,220.389
,0.493424036,224.88
,0.499229025,227.787
,0.505034014,233.018
,0.510839002,244.359
,0.516643991,256.501
,0.522448980,262.808
,0.528253968,266.742
,0.534058957,269.162
,0.539863946,273.293
,0.545668934,278.777
,0.551473923,285.952
,0.557278912,291.603
,0.563083900,292.947
,0.568888889,297.805
,0.574693878,301.906
,0.580498866,305.135
,0.586303855,313.208
,0.592108844,313.906
,0.597913832,317.74
,0.603718821,318.446
,0.609523810,320.254
,0.615328798,322.432
,0.621133787,323.816
,0.626938776,326.527
,0.632743764,327.366
,0.638548753,328.551
,0.644353741,329.619
,0.650158730,330.328
,0.655963719,331.709
,0.661768707,332.393
,0.667573696,331.977
,0.673378685,331.607
,0.679183673,329.496
,0.684988662,326.764
,0.690793651,324.315
,0.696598639,321.785
,0.702403628,320.213
,0.708208617,319.47
,0.714013605,318.427
,0.719818594,315.976
,0.725623583,308.888
,0.731428571,306.402
,0.737233560,306.552
,0.743038549,304.982
,0.748843537,301.013
,0.754648526,299.592
,0.760453515,296.585
,0.766258503,295.453
,0.772063492,294.609
,0.777868481,291.457
,0.783673469,293.769
,0.789478458,296.399
,0.795283447,297.391
,0.801088435,299.078
,0.806893424,301.677
,0.812698413,301.539
,0.818503401,287.065
,0.824308390,285.745
,0.830113379,286.348
,0.835918367,287.851
,0.841723356,290.065
,0.847528345,290.929
,0.853333333,291.928
,0.859138322,294.229
,0.864943311,295.823
,0.870748299,297.925
,0.876553288,300.651
,0.882358277,302.296
,0.888163265,306.138
,0.893968254,308.378
,0.899773243,309.507
,0.905578231,309.643
,0.911383220,311.748
,0.917188209,313.829
,0.922993197,314.169
,0.928798186,314.976
,0.934603175,314.657
,0.940408163,313.533
,0.946213152,312.378
,0.952018141,310.946
,0.957823129,309.351
,0.963628118,308.133
,0.969433107,307.015
,0.975238095,305.944
,0.981043084,304.974
,0.986848073,304.279
,0.992653061,303.291
,0.998458050,302.197
,1.004263039,301.806
,1.010068027,301.562
,1.015873016,301.379
,1.021678005,301.201
,1.027482993,300.752
,1.033287982,300.284
,1.039092971,300.064
,1.044897959,299.82
,1.050702948,299.775
,1.056507937,299.584
,1.062312925,299.401
,1.068117914,300.012
,1.073922902,301.206
,1.079727891,302.808
,1.085532880,304.903
,1.091337868,306.365
,1.097142857,306.645
,1.102947846,307.101
,1.108752834,308.202
,1.114557823,311.753
,1.120362812,315.499
,1.126167800,313.547
,1.131972789,311.309
,1.137777778,309.806
,1.143582766,307.831
,1.149387755,307.383
,1.155192744,306.825
,1.160997732,308.381
,1.166802721,309.519
,1.172607710,309.137
,1.178412698,309.174
,1.184217687,308.248
,1.190022676,307.591
,1.195827664,307.765
,1.201632653,308.802
,1.207437642,-307.551
,1.213242630,-311.125
,1.219047619,-314.74
,1.224852608,-318.397
,1.230657596,-318.397
,1.236462585,-318.397
,1.242267574,-318.397
,1.248072562,-318.397
,1.253877551,-318.397
,1.259682540,-322.097
,1.265487528,-325.839
,1.271292517,-325.839
,1.277097506,-325.839
,1.282902494,-325.839
,1.288707483,-325.839
,1.294512472,-325.839
,1.300317460,325.713
,1.306122449,329.294
,1.311927438,333.484
,1.317732426,334.83
,1.323537415,334.577
,1.329342404,333.636
,1.335147392,333.018
,1.340952381,332.552
,1.346757370,332.599
,1.352562358,332.794
,1.358367347,332.695
,1.364172336,332.805
,1.369977324,332.724
,1.375782313,332.959
,1.381587302,333.042
,1.387392290,333.042
,1.393197279,332.954
,1.399002268,332.832
,1.404807256,332.978
,1.410612245,333.039
,1.416417234,333.283
,1.422222222,333.398
,1.428027211,333.637
,1.433832200,333.956
,1.439637188,333.868
,1.445442177,333.884
,1.451247166,333.974
,1.457052154,334.083
,1.462857143,334.375
,1.468662132,334.688
,1.474467120,334.786
,1.480272109,334.68
,1.486077098,334.399
,1.491882086,334.049
,1.497687075,333.852
,1.503492063,333.767
,1.509297052,333.619
,1.515102041,333.291
,1.520907029,332.664
,1.526712018,331.726
,1.532517007,330.356
,1.538321995,328.667
,1.544126984,326.417
,1.549931973,323.569
,1.555736961,321.388
,1.561541950,319.615
,1.567346939,318.57
,1.573151927,317.858
,1.578956916,316.354
,1.584761905,315.894
,1.590566893,315.718
,1.596371882,312.075
,1.602176871,309.433
,1.607981859,308.311
,1.613786848,305.513
,1.619591837,293.057
,1.625396825,292.973
,1.631201814,293.534
,1.637006803,294.635
,1.642811791,296.547
,1.648616780,298.167
,1.654421769,300.269
,1.660226757,300.463
,1.666031746,301.692
,1.671836735,302.664
,1.677641723,304.09
,1.683446712,306.778
,1.689251701,308.18
,1.695056689,309.393
,1.700861678,310.839
,1.706666667,312.9
,1.712471655,315.683
,1.718276644,318.461
,1.724081633,320.324
,1.729886621,321.785
,1.735691610,324.49
,1.741496599,326.702
,1.747301587,327.784
,1.753106576,330.783
,1.758911565,333.332
,1.764716553,336.423
,1.770521542,340.723
,1.776326531,343.515
,1.782131519,345.341
,1.787936508,347.84
,1.793741497,349.624
,1.799546485,351.501
,1.805351474,354.356
,1.811156463,357.212
,1.816961451,361.146
,1.822766440,366.038
