"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/02/student.mp3",0.365714285,0.679183673,314.026
,1.050702947,0.296054422,348.65
,1.387392289,0.249614513,345.828
,1.642811791,0.168344671,451.369
,1.834376416,0.307664400,390.719
,2.792199546,0.719818594,344.128
,3.587482992,0.336689343,305.914
,3.929977323,0.383129252,348.965
,4.318911564,0.290249433,379.464
,4.736870747,0.336689343,334.466
,5.154829931,2.931519275,308.038
,8.196643990,0.354104308,330.869
,8.556553287,0.290249433,306.392
,8.852607709,0.499229025,257.307
,9.421496598,0.278639456,393.721
,9.705941042,0.986848073,363.092
,10.826303854,0.743038549,324.665
,11.650612244,0.342494331,277.382
,12.144036280,0.859138322,250.665
,13.008979591,2.165260771,240.913
